Date,uk-politics-policy_Titles,uk-politics-policy_Subtitles,titles_finBERTLabel,titles_finBERTScore,Subtitles_finBERTLabel,Subtitles_finBERTScore
2022-12-04T17:00:05.661Z,English councils struggle to maintain Ukraine refugee scheme as war drags on,Local authorities fear spike in number of homeless migrants as ‘broken’ rental market hinders shift from volunteer hosts,Negative,0.9999884366989136,Negative,0.9999954700469972
none,none,none,0,0.0,0,0.0
2022-12-04T14:13:54.526Z,Keir Starmer must plot a bold route back to Europe for Britain,"By showing ingenuity, the EU can turn a truculent neighbour into a useful security partner",Neutral,0.9999957084655762,Neutral,0.9982910752296448
2022-12-04T10:00:23.262Z,UK Brexit opportunities fund rebadged existing schemes,Global investment plan criticised for use of ‘smoke and mirrors’ tactics,Neutral,0.9970481991767884,Negative,0.9965192079544068
none,none,none,0,0.0,0,0.0
2022-12-03T16:10:01.100Z,UK crime agency arrests wealthy Russian businessman at London home,58-year-old man and two others held by NCA’s anti-kleptocracy unit,Neutral,0.9999494552612304,Neutral,0.999991536140442
2022-12-03T15:00:26.057Z,Politics and Brexit: Fear of the ‘B’ word,British politicians remain reluctant to discuss the UK’s relationship with the EU,Negative,0.999408483505249,Negative,0.99685800075531
2022-12-03T05:00:38.000Z,Winter of discontent,"Britain is seeing a swelling wave of industrial action this winter, from nurses to rail workers — will it face a de facto general strike?",Negative,0.9666927456855774,Negative,0.8632858395576477
2022-12-03T00:01:25.679Z,UK ministers to review late payments to small businesses,Government to look at longstanding issue of big companies failing to pay invoices promptly ,Neutral,0.997884213924408,Negative,0.9999794960021972
2022-12-02T19:52:47.111Z,"Nurses strikes could hit A&E services in England, Wales and Northern Ireland ",Hospital leaders in talks with unions to limit impact of industrial action on critical care ,Negative,0.99983012676239,Neutral,0.9924643039703368
none,none,none,0,0.0,0,0.0
2022-12-02T18:54:23.521Z,‘Competitiveness’ mantra must not let risky banking rise again,"We should not relax ringfencing, not least because UK banks remain undercapitalised",Neutral,0.7235766649246216,Negative,0.629120945930481
2022-12-02T16:11:23.214Z,"Private schools are an easy target for Labour, but not a risk-free one","Removing the VAT exemption is harder than it looks, and may backfire if it prompts scrutiny of the party’s tax-raising plans",Neutral,0.9728964567184448,Negative,0.9765506386756896
2022-12-02T14:50:29.415Z,Javid held talks with Pimco about career after politics,Former chancellor joins growing list of Tories deciding not to stand for re-election ,Neutral,0.9998486042022704,Neutral,0.9998438358306884
2022-12-02T11:00:33.721Z,Brexit: Has business found its voice? ,Company bosses say a shift in political mood means more productive engagement over trade and investment ,Neutral,0.5151003003120422,Neutral,0.8973990082740784
2022-12-02T10:30:11.764Z,Labour calls for general election after humbling Tories in Chester,"New MP says Sunak’s government is living ‘on borrowed time’, as leading pollster argues opposition is in ‘strongest position’ for a decade",Neutral,0.9999731779098512,Positive,0.9999710321426392
2022-12-02T09:30:52.293Z,Failing public services are not helpless — government must step up ,Education ministers at least have control over some policy levers to reverse grim decline in standards  ,Neutral,0.9752105474472046,Neutral,0.9642251133918762
2022-12-02T06:00:52.138Z,Von der Leyen tempers optimism about Northern Ireland deal Premium content,Irish ministers have been talking up chances for post-Brexit deal ,Neutral,0.6224256157875061,Neutral,0.998946249485016
2022-12-02T05:00:54.102Z,Incendiary claims about the UK census do not reflect reality ,We should interrogate the convenient weaponisation of the latest data,Neutral,0.8966149091720581,Neutral,0.9999929666519164
2022-12-02T04:30:52.130Z,UK business schools come to terms with Brexit,"Visa changes, the fall in sterling and more non-EU students have cushioned the impact",Neutral,0.9994192123413086,Negative,0.5229451060295105
2022-12-02T04:00:51.977Z,The false promises of a bank ringfencing boom,Overhauling the regulatory regime introduced after the financial crisis has plenty of risks and few obvious benefits,Negative,0.9999743700027466,Negative,0.985331416130066
2022-12-01T19:44:53.159Z,Scottish National party leader at Westminster to step down ,Ian Blackford’s departure highlights divisions over SNP strategy for securing Scottish independence ,Neutral,0.9826891422271729,Neutral,0.99683678150177
2022-12-01T19:36:12.977Z,City minister insists Brexit will benefit financial services,Andrew Griffith says reform of EU-era insurance sector regulation will boost UK economy,Positive,0.9999974966049194,Positive,0.9999936819076538
2022-12-01T19:13:18.810Z,Failure to meet teacher training targets set to hit English schools,"Staff shortages emerge in key subjects as recruitment slumps, with science among worst affected ",Negative,0.9999278783798218,Negative,0.9999842643737792
2022-12-01T18:27:40.106Z,Third of English patients waiting over 30 minutes in ambulances,New NHS data show delays climbing as health chiefs warn of ‘perfect storm’ this winter,Neutral,0.9999545812606812,Negative,0.9999995231628418
none,none,none,0,0.0,0,0.0
2022-12-01T17:01:51.633Z,Threading the political needle on Northern Ireland Premium content,There is a protocol deal to be done but Unionists will have to swallow a lot if it is to work,Neutral,0.9404383897781372,Neutral,0.5178474187850952
2022-12-01T16:55:18.339Z,"To woo voters, Rishi Sunak must fix the UK’s ‘palpable economy’ ","The Tories may be desperate to boost the economic data, but everyday signs of improvement will be more important",Neutral,0.9956541061401368,Positive,0.9934700727462769
2022-12-01T15:06:06.409Z,Brexit: the next phase,"The UK debate around Brexit is shifting in light of new data showing the consequences of leaving the EU. In a four part series, the FT examines the impact on Britain’s economy, trade, business and politics",Neutral,0.9999721050262452,Neutral,0.9999452829360962
2022-12-01T15:04:50.447Z,The UK-Australia trade deal: ‘too much for far too little’,"Prioritising the ‘benefits’ of Brexit over economic gain set a poor precedent for future agreements, say critics ",Neutral,0.7752942442893982,Negative,0.9999176263809204
none,none,none,0,0.0,0,0.0
2022-12-01T09:39:21.920Z,Ever more diverse country makes for a dynamic political divide,Labour’s pledge to scrap charity status for private schools hints at its limitations in upholding broader tax promises  ,Neutral,0.6978845596313477,Negative,0.8763485550880432
2022-12-01T04:01:00.319Z,Student housing is the bubble that won’t burst,Budget squeezes are no match for a sector with a structural supply shortfall,Negative,0.9476863741874696,Negative,0.9999538660049438
none,none,none,0,0.0,0,0.0
2022-11-30T19:41:00.287Z,UK taxman halves target for recovering Covid schemes losses,HMRC now expects to secure £1.1bn arising from fraudulent and erroneous claims ,Neutral,0.9003962278366089,Neutral,0.9574537873268129
2022-11-30T19:04:26.423Z,Sunak sets up strikes unit as more public sector workers vote to walk out,Creation of dedicated team comes as concern mounts over wave of winter industrial action,Neutral,0.9999065399169922,Neutral,0.9977442026138306
2022-11-30T18:48:35.495Z,EU to raise concerns over UK’s freeports scheme,Brussels fears policy could violate post-Brexit Trade and Cooperation Agreement ,Negative,0.9999759197235109,Negative,0.9471279382705688
2022-11-30T18:27:22.512Z,Eurostar strike adds to pre-Christmas rail disruption,"Security staff employed by Mitie set for walkout on December 16, 18, 22 and 23",Negative,0.9929653406143188,Neutral,0.999993085861206
2022-11-30T18:15:59.407Z,Fall in eurozone inflation fuels growing optimism,"Today’s edition also looks at the drop in global wages, Brexit’s economic impact and the surprise hub of Europe’s new battery industry",Positive,0.9999974966049194,Neutral,0.7975152134895325
none,none,none,0,0.0,0,0.0
2022-11-30T18:08:33.414Z,The mystery of Britain’s missing workers,High levels of inactivity are a serious drag on the UK economy,Neutral,0.9957821369171144,Negative,0.9999971389770508
2022-11-30T18:07:21.062Z,UK justice ministry requisitions police cells after jails fill up,Government blames barristers’ strike for a surge in number of prisoners on remand,Neutral,0.999970555305481,Negative,0.999886155128479
2022-11-30T17:00:25.523Z,Starmer calls on Sunak to end ‘scandal’ of tax breaks for private schools ,UK prime minister defends support for VAT exemption as Labour argues money should be put to ‘good use’,Neutral,0.9996054768562316,Neutral,0.9953373670578004
2022-11-30T14:04:34.784Z,Brexit and the economy: the hit has been ‘substantially negative’,"Economists agree that leaving the EU has made Britain poorer, the only question is the scale of the setback",Negative,0.9999791383743286,Negative,0.9902931451797484
2022-11-30T13:05:24.104Z,Reforming democracy could be the next Brexit ,Pressure for constitutional change is gathering momentum but England could end up paying the price,Neutral,0.998969793319702,Positive,0.7099863886833191
2022-11-30T09:30:58.276Z,"Sunak faces a fractious party, but that is not a huge problem for him",Prime minister’s broad appeal to both right and left flanks makes him an ideal Tory leader at this moment in time,Negative,0.989277958869934,Positive,0.9954965114593506
2022-11-30T08:19:59.081Z,Japan and UK warn of ‘sharp destabilisation’ in security environment,US allies practise retaking an island as Taiwan tensions mount,Negative,0.998893678188324,Neutral,0.9997711777687072
2022-11-30T05:00:43.826Z,"HMRC chases 5,500 offshore companies for missing property taxes",Authority under pressure to close the offshore tax gap,Neutral,0.9999762773513794,Neutral,0.9812961220741272
2022-11-30T04:00:43.126Z,No way to run a railway: UK’s trains have veered off track,Stalled reform and lack of strategic direction is holding back any chance of functioning system,Neutral,0.9999576807022096,Negative,0.9999969005584716
2022-11-30T04:00:43.126Z,No way to run a railway: UK’s trains have veered off track,Stalled reform and lack of strategic direction is holding back any chance of functioning system,Neutral,0.9999576807022096,Negative,0.9999969005584716
2022-11-30T00:01:42.977Z,London’s financial sector told to tackle class prejudice,Square Mile’s governing body says at least 50% of senior leaders should come from lower socio-economic background by 2030,Neutral,0.9947998523712158,Neutral,0.9999731779098512
2022-11-29T21:05:26.628Z,Ambulance workers vote to strike in England ,Unison announces result of ballot over pay and staffing levels,Neutral,0.5119321942329407,Neutral,0.9644298553466796
2022-11-29T20:08:20.838Z,UK ready to relax ringfencing rules on some banks,Move part of broad range of City reforms intended to take advantage of ‘Brexit freedoms’,Neutral,0.9940536618232728,Neutral,0.998469054698944
2022-11-29T19:51:20.702Z,Why Rishi Sunak is struggling to impose his authority ,The UK prime minister is facing four tribes of rebellious Conservative MPs ,Negative,0.6592234373092651,Neutral,0.9850738048553468
none,none,none,0,0.0,0,0.0
2022-11-29T19:30:58.171Z,"BoE not briefed on ‘mini-Budget’ ahead of announcement, says Bailey",Governor says interest rates likely to rise beyond current 3 per cent in order to bring inflation back to target,Neutral,0.999805748462677,Neutral,0.9472573399543762
2022-11-29T19:06:07.499Z,UK Covid lab errors may have led to more than 20 deaths,"Mistakes by staff at Immensa clinic resulted in incorrect test results, finds disease protection agency",Negative,0.9805220365524292,Negative,0.9999905824661256
2022-11-29T18:37:11.174Z,UK government to pay Chinese group £100mn to exit Sizewell C,Transfer highlights cooling of London-Beijing ties and is intended to pave way for £20bn fundraising,Neutral,0.995241641998291,Neutral,0.9994600415229796
2022-11-29T17:59:32.642Z,"UK yet to compensate 200,000 for state pension underpayment",Shortfall first flagged 2 years ago affects mainly older women who did not receive automatic uplifts,Neutral,0.8601342439651489,Neutral,0.9543805718421936
none,none,none,0,0.0,0,0.0
2022-11-29T15:53:37.177Z,Local government demands clarity over post-Brexit development funds,Council leaders warn time is running out for levelling up resources to be spent ahead of April deadline,Neutral,0.983217716217041,Neutral,0.999990701675415
2022-11-29T15:29:47.437Z,English cities move towards ‘hotel tax’ to plug hole in state funding,"Liverpool to introduce voluntary levy in the new year, with Leeds and Manchester considering similar plans",Neutral,0.996174693107605,Neutral,0.999996304512024
none,none,none,0,0.0,0,0.0
2022-11-29T13:03:15.217Z,"UK political uncertainty and regulatory costs put off investors, warns Lloyds chief",Charlie Nunn also outlines plans to ease mortgage terms for struggling customers,Negative,0.9999839067459106,Neutral,0.9999812841415404
2022-11-29T11:52:37.125Z,How Brexit made Britain a more European country,"With a cheaper currency, higher taxes and messier politics, the UK has become continental",Neutral,0.9833233952522278,Positive,0.8818289637565613
2022-11-29T09:30:47.344Z,Sunak’s hanging back on foreign policy shows how he is trapped by his party,"Plan to keep relatively quiet in December, compared with recent Tory high drama, may strengthen him",Neutral,0.9998897314071656,Positive,0.999996781349182
2022-11-29T05:00:47.628Z,UK civil servants warn over lack of digital resources and skills,75% of Whitehall officials say they want more technology training,Negative,0.9999940395355223,Neutral,0.9997316002845764
2022-11-29T05:00:47.621Z,Britain is two countries when it comes to energy,"The combination of prepayment meters, vulnerable customers and a cost of living crisis is a bad one",Neutral,0.999991774559021,Negative,0.9996404647827148
none,none,none,0,0.0,0,0.0
2022-11-28T23:40:58.273Z,Former MI5 chief warns food supplies are matter of national security,"UK should be more self-sufficient and increase seasonal worker visas, Eliza Manningham-Buller tells NFU",Neutral,0.7294452786445618,Positive,0.6398320198059082
2022-11-28T22:30:55.680Z,UK government drops ‘legal but harmful’ clause from new online law,Measure removed from Online Safety Bill following backlash from tech groups and privacy advocates,Neutral,0.6281235814094543,Neutral,0.9946458339691162
2022-11-28T20:00:51.516Z,Sunak signals determination for UK to engage with China,"Prime minister says era of golden relations is over, but stops short of describing Beijing as a threat",Neutral,0.9995543360710144,Negative,0.6345977783203125
2022-11-28T19:02:14.726Z,Grant Shapps signals U-turn on UK onshore wind power,Business secretary indicates willingness to compromise over current ban on land-based turbines,Neutral,0.9997914433479308,Neutral,0.9670161604881288
2022-11-28T18:01:41.135Z,Labour outlines plan to place more Britons in work,Opposition party focused on challenge of persuading ‘economically inactive’ people to fill job vacancies,Neutral,0.9999780654907228,Neutral,0.95104718208313
2022-11-28T17:17:05.609Z,Business warns of ‘alarming’ delays in sign-ups for UK digital customs platform,British Chambers of Commerce urges HMRC to extend deadline for importers to switch,Negative,0.9999969005584716,Neutral,0.9992831349372864
2022-11-28T17:14:33.306Z,Cost of funding pension scandal payout for UK steelworkers falls sharply,Improvement in annuity rates slashes money needed for compensation linked to British Steel Pension Scheme,Negative,0.9999598264694214,Positive,0.999377429485321
2022-11-28T15:36:36.820Z,Business calls for UK to delay new OECD corporate tax rules,Executives warn policy will lead to ‘impossible’ reporting requirements and urge ministers to wait for further guidance,Negative,0.8457344174385071,Neutral,0.8366170525550842
2022-11-28T09:30:37.238Z,Years of austerity are now writ large on the UK state ,Insufficient government planning behind spending cuts in past decade has resulted in chronic backlogs ,Negative,0.7236368656158447,Negative,0.9999995231628418
2022-11-28T04:00:36.077Z,Rise in long-term sickness poses threat to UK economic growth,Lack of support to get people back to work is putting the brakes on growth,Negative,0.9999959468841552,Negative,0.9999996423721312
2022-11-28T04:00:36.021Z,Effective initiatives become critical for ailing British workers,FT/Vitality survey finds evidence of a workforce in poor shape,Positive,0.7699546217918396,Negative,0.9999972581863404
2022-11-28T00:02:24.355Z,Sunak signs off on £18mn public information campaign to save energy ,Push on cutting power use to come at same time as plans for extra £1bn to insulate least energy-efficient homes ,Neutral,0.7883269786834717,Neutral,0.9983636736869812
2022-11-28T00:02:15.950Z,UK house-buying demand drops 44% in wake of ‘mini’ Budget,Home hunters turn to rental market after mortgage rates soar,Negative,0.999966025352478,Neutral,0.9956934452056884
2022-11-27T17:08:36.380Z,Diphtheria spreads among Channel migrants dispersed from Manston ,Health officials say there have been 50 cases found in asylum seekers moved around the country by the Home Office,Neutral,0.9999991655349731,Neutral,0.9999412298202516
none,none,none,0,0.0,0,0.0
2022-11-27T15:33:44.096Z,Labour to challenge ministers over Mone PPE contracts,Opposition decries ‘total failure of due diligence’ of company from which Tory peer allegedly made substantial gains   ,Neutral,0.868579626083374,Negative,0.9937991499900818
2022-11-27T14:00:35.161Z,Chinese takeovers become a geopolitical frontline,Semiconductors blur the line between national security and the national interest,Neutral,0.9692497253417968,Neutral,0.9999161958694458
2022-11-27T13:00:35.224Z,The UK government should stop doing stupid stuff,It should not consider regulatory changes unless they will clearly be for the better,Negative,0.9731918573379515,Neutral,0.9980900883674622
2022-11-27T05:00:52.100Z,Backlog Britain: How public sector delays spiralled to record levels,Pandemic pressures combined with long-term cuts have left vital services under chronic strain ,Positive,0.4105155766010284,Negative,0.9999959468841552
none,none,none,0,0.0,0,0.0
2022-11-26T05:00:50.000Z,Sunak’s short honeymoon,Rishi Sunak's authority with Tory MPs is waning and he is facing policy battles on almost every front,Neutral,0.9999500513076782,Neutral,0.5508850812911987
2022-11-25T23:02:59.199Z,Unionist politician tried to dilute UK bill aimed at Northern Ireland protocol ,Former DUP leader Edwin Poots defends effort to ‘cherry pick’ to benefit farmers as ‘entirely reasonable’ ,Neutral,0.9994238615036012,Positive,0.7284916639328003
none,none,none,0,0.0,0,0.0
2022-11-25T21:00:50.711Z,HSBC froze accounts linked to Tory peer Michelle Mone during corruption probe,Bank flagged ‘discrepancies’ in explanations provided by Mone and husband Douglas Barrowman,Neutral,0.9999916553497314,Neutral,0.999001443386078
2022-11-25T18:38:36.773Z,How can Britain solve its post-Brexit labour shortage?,Employers not main driver of latest surge in immigration — nor would loosening rules solve all workforce problems.,Neutral,0.9396384358406068,Neutral,0.910336136817932
2022-11-25T18:29:50.345Z,UK university leaders defend benefits of overseas students,"Talk of limiting overseas students has done damage, says sector concerned by reports of visa curbs",Positive,0.9999682903289796,Negative,0.9999969005584716
2022-11-25T18:18:26.913Z,The Great Unretirement is coming,Older affluent workers are leaving Britain’s labour force — employers and the government must get them back,Neutral,0.998727023601532,Neutral,0.9933844208717346
2022-11-25T18:17:38.582Z,How to make Britain a bigger force in tech,The UK cannot create the next Silicon Valley but it can still boost innovation,Neutral,0.9159637093544006,Positive,0.9925069212913512
none,none,none,0,0.0,0,0.0
2022-11-25T17:57:41.223Z,Ofsted could do better when it comes to marking schools harshly,Institutions coping with the impact of social problems on children are more likely to be found wanting by inspectors,Positive,0.5191376209259033,Neutral,0.9983057975769044
2022-11-25T17:55:24.213Z,Doing more with less: how one hospital has adapted to NHS crisis ,Addenbrooke’s seeks to tackle problems facing the health service with both low and high-tech advances,Neutral,0.9997287392616272,Neutral,0.8436044454574585
2022-11-25T15:16:17.001Z,Ofgem sets out plans to reform Britain’s energy market,Regulator intends to adjust profit margins but declines to ringfence customer funds,Neutral,0.9968082308769226,Negative,0.5970486402511597
2022-11-25T12:03:15.864Z,‘Big Bang 2’ reforms expose the City’s weaknesses,The chancellor’s proposals are only a partial response to London’s financial decline,Negative,0.9997926354408264,Negative,0.9954645037651062
2022-11-25T10:41:55.502Z,UK limits use of Chinese-made surveillance systems on government sites,Decision taken on security grounds following MPs’ calls for ban over human rights abuses in Xinjiang,Neutral,0.9917674660682678,Neutral,0.6430439949035645
2022-11-25T09:46:23.048Z,Why are Tories still making silly promises on immigration? ,Sunak’s government must focus on delivering improvements it can control rather than ‘net’ migration figures driven by global forces,Negative,0.9948329925537108,Neutral,0.8210605382919312
2022-11-25T05:00:53.845Z,‘The English understand us’: hope and despair on the Calais migrant shore,The strain on those hoping to cross the Channel from France is intensifying — so why does the UK still exert such a pull?,Neutral,0.9999854564666748,Negative,0.9977311491966248
2022-11-25T04:00:53.305Z,"Back up ‘warm words’ with funds to lift UK’s skill levels, colleges demand",Business and education leaders warn of difficulties in providing training ‘the economy needs’,Neutral,0.4101606607437134,Negative,0.9999960660934448
2022-11-25T00:01:59.810Z,Nurses across the NHS to strike in run-up to Christmas,Wave of industrial action looks set to spread across UK public sector over the winter,Neutral,0.9976244568824768,Neutral,0.9996451139450072
2022-11-24T21:12:50.836Z,Johnson and Truss join Tory rebellion over onshore wind farms,Sunak’s predecessors create headache for new PM by backing attempt to lift effective ban on fresh sites,Neutral,0.9999105930328368,Negative,0.9957709908485411
2022-11-24T18:34:23.984Z,Britain needs to improve its Brexit deal,"Large parts of industry want more alignment with the EU, not less",Positive,0.4486877918243408,Neutral,0.9997513890266418
2022-11-24T18:33:26.567Z,UK ministers urged to release documents related to PPE contracts,Reports about Tory peer lead to demands for transparency over how PPE Medpro won government contract,Neutral,0.999160647392273,Negative,0.5665640830993652
2022-11-24T18:28:29.478Z,BoE warns of future UK rate rises if inflation persists,Government’s £55bn of measures announced in Autumn Statement ‘unlikely’ to moderate increases,Negative,0.9999016523361206,Negative,0.998672604560852
2022-11-24T17:01:52.942Z,Swiss mini-drama shows how far the Tory party is trapped    Premium content,The Sunak government didn’t want this deal with Brussels but it was an opportunity for Brexiters to put down a marker,Neutral,0.9999022483825684,Neutral,0.9766432642936708
none,none,none,0,0.0,0,0.0
2022-11-24T16:52:50.872Z,Are we ready for the approaching loneliness epidemic?,Wealthier societies are increasingly troubled by the afflictions of people who live alone — and the young suffer more,Neutral,0.999936580657959,Negative,0.8005867600440979
2022-11-24T16:05:19.463Z,City/derivatives clearing: EU’s slow Brexitry will increase costs Premium content,The EU is talking tough but acting relaxed,Negative,0.994105339050293,Negative,0.9753302931785583
2022-11-24T15:37:12.883Z,"Net migration to UK hits record high of 504,000",Visa schemes for Ukrainian refugees and Hong Kong nationals push long-term inflows to 1.1mn in year to June,Positive,0.8040673732757568,Neutral,0.7818189859390259
2022-11-24T14:56:39.150Z,UK universities and Scottish schools hit by strike action over pay and pensions,Historic walkouts come as unions call for ‘meaningful’ pay rises amid mounting strain across education system ,Negative,0.9998857975006104,Negative,0.6726595163345337
none,none,none,0,0.0,0,0.0
2022-11-24T12:54:51.468Z,Downing Street draws up UK energy saving campaign,Government to launch public information drive to reduce consumption this winter ,Neutral,0.9948768019676208,Negative,0.6804602742195129
2022-11-24T11:12:57.438Z,"Protections for England’s tenants won’t be in place until 2023, says Gove",UK housing secretary admits government should have ‘moved more quickly’ on renters’ rights in wake of Grenfell fire ,Neutral,0.9964727759361268,Neutral,0.931878387928009
none,none,none,0,0.0,0,0.0
2022-11-24T09:30:52.415Z,Nicola Sturgeon’s tricky balancing act ,"Plus, as Simon Clarke attempts to amend levelling-up bill amid Tory MP rebellion, will Rishi Sunak accept Labour’s help? ",Neutral,0.9984283447265624,Neutral,0.990467369556427
2022-11-24T05:00:26.468Z,PCP car loans: an accident waiting to happen? ,"As the cost of living soars, consumers may regret those expensive finance deals ",Negative,0.7987844347953796,Neutral,0.9513107538223268
2022-11-24T00:01:25.125Z,Gove cuts housing association’s £1mn funding after Awaab Ishak death,Housing minister withholds money after inquest finds mould problem contributed to toddler’s fate,Neutral,0.9999730587005616,Negative,0.9977309107780457
2022-11-23T21:00:24.973Z,UK business and unions demand scrapping of planned bonfire of EU rules,Letter from broad alliance of groups says bill will ‘cause significant confusion and disruption’,Negative,0.8402346968650818,Negative,0.999448835849762
2022-11-23T20:15:21.227Z,Sunak backs down in battle with BoE over financial regulation,Treasury opts ‘not to proceed’ with controversial ‘intervention power’ criticised by central bank and City regulators,Negative,0.9984388947486876,Neutral,0.9838191866874696
none,none,none,0,0.0,0,0.0
2022-11-23T19:27:34.593Z,Tory rebels seek to reverse onshore windfarms ban in England,Prominent backbencher piles more pressure on Sunak as he looks to amend levelling up bill,Neutral,0.9735716581344604,Neutral,0.9110733866691588
2022-11-23T18:31:05.730Z,Brussels demands share of London derivatives clearing,EU-based traders could be required to clear minimum amount of ‘systemic’ derivatives contracts inside bloc,Neutral,0.9999840259552002,Neutral,0.999810516834259
2022-11-23T18:29:43.544Z,Braverman was warned of potential illegality at UK detention centre,MPs told that home secretary was advised situation at Manston ‘likely in breach of law’,Negative,0.9871238470077516,Neutral,0.8496915698051453
2022-11-23T18:09:21.329Z,Sunak faces test of political authority with Tories in fatalistic mood,PM tries to raise morale but some MPs have written off next election and are seeking new jobs ,Negative,0.5474754571914673,Neutral,0.9958468079566956
2022-11-23T18:09:19.179Z,Students hit by cost of living crunch,"91 per cent of undergraduates worried about cost of living pressures, survey says",Negative,0.9999184608459472,Negative,0.8092954754829407
2022-11-23T13:39:00.712Z,Ruling against Scottish independence vote throws ball back in political arena,The Supreme Court judgment was legally disappointing for the Holyrood government but gives it more ammunition,Neutral,0.9533771276474,Negative,0.9994921684265136
2022-11-23T11:38:32.241Z,The true Brexit divide is now between pragmatists and zealots,Both Sunak and Starmer face ultras within their parties who are not keen on compromise,Neutral,0.999994158744812,Neutral,0.9891026020050048
2022-11-23T11:26:46.483Z,"Scotland needs go-ahead from London for independence vote, court rules",Supreme Court says Scottish parliament does not have power to legislate for referendum,Neutral,0.999975085258484,Neutral,0.9999184608459472
2022-11-23T09:30:24.574Z,Labour’s tougher line on immigration comes at a cost,"While Scottish voters share similar attitudes on the issue of movement to the rest of the UK, views on Brexit differ ",Negative,0.9847893714904784,Neutral,0.9999688863754272
2022-11-22T22:30:06.169Z,Labour plans to shake up UK by extending devolution ,Starmer expected to accept Brown review proposals including banning MPs’ second jobs,Neutral,0.9999877214431764,Neutral,0.9952656030654908
2022-11-22T20:09:54.826Z,Rishi Sunak delays critical vote on UK planning reforms,Nearly 50 rebel ‘blue wall’ MPs sign amendment to make housebuilding targets only advisory,Negative,0.9991706609725952,Neutral,0.9997562766075134
2022-11-22T19:22:43.512Z,Immigration overshadows economy worries for CBI delegates,Disappointment at ‘party political’ stances of both Sunak and Starmer over issue,Negative,0.9996508359909058,Negative,0.9998756647109984
2022-11-22T19:16:00.565Z,Raab defends UK Bill of Rights as ‘significant step forward’,Justice secretary tells MPs ‘time is right’ for Human Rights Act replacement despite criticism,Positive,0.5175569653511047,Neutral,0.7137184739112854
2022-11-22T18:42:20.399Z,UK’s biggest rail union to hold strikes into 2023 after pay talks collapse ,RMT blames ‘dead hand of government’ as it announces four 48-hour stoppages in December and January ,Neutral,0.9914062023162842,Negative,0.999066174030304
none,none,none,0,0.0,0,0.0
2022-11-22T11:14:07.953Z,Behind the row about nurses’ pay lies a sickness in the NHS workforce ,"Ill, overstretched staff are increasingly struggling to get treatment from an ill, overstretched service",Negative,0.9994637370109558,Negative,0.999993085861206
2022-11-22T09:30:36.010Z,Brexit is far from being ‘done’,"Sunak has quashed talk of a Swiss-style agreement, but debates about EU-UK relations are not going away",Neutral,0.987447202205658,Neutral,0.9375289678573608
2022-11-22T08:39:37.074Z,UK public borrowing rises as energy cap takes effect,October’s figure of £13.5bn was £4.4bn more than in the same month last year ,Neutral,0.8931335806846619,Neutral,0.9989861845970154
2022-11-22T05:00:36.238Z,There is a deepening mental health recession,Many countries are struggling with a rise in the numbers of people reporting problems with anxiety and depression,Negative,0.9931707382202148,Negative,0.9999654293060304
none,none,none,0,0.0,0,0.0
2022-11-22T04:00:35.502Z,Flagship UK ‘Brexit freedoms’ bill slammed as impact study ‘not fit for purpose’,Government’s own regulatory experts give ‘red’ warning over way cost to small businesses was assessed,Neutral,0.9996715784072876,Neutral,0.9988534450531006
2022-11-22T04:00:35.496Z,Muddle over Welsh semiconductor company is a lesson in strategy,Saga of Newport Wafer Fab is one of passing government interest and neglect,Positive,0.8172810077667236,Negative,0.6683395504951477
none,none,none,0,0.0,0,0.0
2022-11-22T04:00:35.491Z,Scotland’s rural labour shortage fuels demand for independence ,SNP says London’s rejection of trial visa programme for immigrant workers proves its case,Negative,0.9788151979446412,Neutral,0.9966609477996826
2022-11-21T22:30:35.185Z,Starmer warns businesses of end to ‘low pay and cheap labour’,Labour leader to tell CBI conference his government would not back unlimited immigration ,Neutral,0.9969204664230348,Neutral,0.9995427131652832
2022-11-21T21:00:35.189Z,Can the UK improve its Brexit deal? ,"With the British economy expected to take a 4% hit from leaving the EU, business is pressing for a better relationship",Positive,0.9893117547035216,Positive,0.9997087121009828
2022-11-21T18:54:19.834Z,Sunak rules out Swiss-style trade deal with EU,Prime minister says UK will not pursue relationship with Brussels that relies on alignment with European rules ,Neutral,0.99978905916214,Neutral,0.9997475743293762
2022-11-21T16:25:14.285Z,Sunak should remember that end-stage governments can get a lot done,"The UK prime minister can learn from one of his predecessors, John Major",Neutral,0.9994438290596008,Neutral,0.9999690055847168
none,none,none,0,0.0,0,0.0
2022-11-21T10:50:20.629Z,Tory anti-growth forces stand in way of a growth strategy,Constructing a growth strategy that commands a majority among its MPs is a bigger problem for the Conservatives than electoral defeat,Positive,0.5202736258506775,Negative,0.9994955062866212
2022-11-21T06:00:01.367Z,"Live news updates from November 21: Iger replaces Chapek as Disney CEO, DOJ accuses two of $575mn crypto fraud",none,Neutral,0.9734169840812684,0,0.0
2022-11-21T00:12:41.712Z,UK business leaders urge Sunak to seek better EU relations,Premier will face calls to soften impact of Brexit when he addresses CBI on Monday ,Positive,0.9955744743347168,Neutral,0.9994698166847228
2022-11-20T18:00:02.934Z,Cost of UK plan to break Big Four stranglehold rises to £1bn ,Financial impact of proposals to make large companies hire two sets of auditors has risen fivefold,Neutral,0.9983589053153992,Neutral,0.9952223896980286
